"organization_id","name"
"9307439","European Banking Federation"
"9307440","Institute of International Bankers"
"9307441","International Capital Markets Services Association"
"9307442","Investment Fund Institute of Canada"
"9307443","The Investment Industry Association of Canada "
"9307444","Euroclear Bank"
"9307445","International Capital Market Association"
"9307446","Internal Revenue Service"
"9307448","AEGON USA"
"9307449","Alabama Civil Justice Reform Committee"
"9307451","American Academy of Family Physicians"
"9307452","CNA Financial"
"9307453","Construction Industy Roundtable"
"9307454","East Texans Against Lawsuit Abuse"
"9307455","Federation of Defense & Corporate Counsel"
"9307456","illinois civil justice league"
"9307457","International Association of Defense Counsel"
"9307458","Liberty Mutual Group"
"9307459","Mississippians for Economic Progress"
"9307460","National Lumber and Building Material Dealers Association"
"9307461","New Jersey Lawsuit Reform Alliance"
"9307462","Oregon Liability Reform Coalition"
"9307463","Pennsylvania Chamber of Business and Industry"
"9307464","Shell Oil Company"
"9307465","South Carolina Civil Justice Coalition"
"9307466","texas civil justice league"
"9307467","The Coca-Cola Bottlers' Association"
"9307468","The Dow Chemical Company"
"9307469","The Geoprofessional Business Association"
"9307470","The Procter & Gamble Company"
"9307471","The State Chamber of Oklahoma"
"9307473","Verizon Communications Inc"
"9307476","Building & Construction Trades Department"
"9307478","American Nuclear Society "
"9307479","Advocates for Human Rights"
"9307480","Coalition of Irish Immigration Centers"
"9307483","Fair Immigration Reform Movement"
"9307484","Florida Immigration Advocacy Center"
"9307485","Heartland Alliance's National Immigration Justice Center"
"9307487","Lutheran Advocacy Ministry of Arizona"
"9307488","Mennonite Central Committee U.S. Washington Office"
"9307490","United Methodist Church, General Board of Church and Society"
"9307492","World Organization for Human Rights"
"9307493","Christian Reformed Church"
"9307497","Patriots for America"
"9307499","Disability Rights Legal Center"
"9307501","The CATO Institute"
"9307505","The Tax Policy Center"
"9307506","Apartment Association of Greater Los Angeles"
"9307511","California Teachers Association"
"9307512","United Teachers Los Angeles"
"9307514","National Association of Development Companies"
"9307515","Association for Los Angeles Deputy Sheriffs"
"9307517","Parking Association of California"
"9307519","National Association of Small Business Investment Companies"
"9307520","Association of Investment Companies"
"9307521","National Association of Credit Unions"
"9307522","National Association of Investment Companies"
"9307523","American Society of Farm Managers and Rural Appraisers"
"9307524","National Association of Independent Fee Appraisers"
"9307525","Community Development Venture Capital Alliance"
"9307526","The California State Teachers’ Retirement System "
"9307528","Beaverhead County Commission"
"9307530","Sun Mountain Lumber "
"9307531","Last Best Place Wildlands Campaign"
"9307532","Montana Wilderness Association"
"9307533","The Pet Industry Joint Advisory Council"
"9307534","Monthly National Legislation Report"
"9307536","Sportsman's and Animal Owners Voting Alliance"
"9307537","The Missouri Federation of Animal Owners"
"9307538","Nevada Animal Owners & Sportsmen - Voting Alliance"
"9307539","SC Animal Owners & Sportsmen Voting Coalition"
"9307541","SC Federation of Dog Clubs"
"9307542","Citizens for Balanced Use"
"9307543","Dr. Bronner's Magic Soaps"
"9307544","Hemp Industries Association"
"9307551","Native Forest Council"
"9307554","Montana Forests"
"9307555","Montana Backcountry Horsemen"
"9307557","Kootenai Ridge Riders"
"9307559","SafeSchools – Palm Springs/Desert Communities"
"9307563","American Gas & Technologies"
"9307564","Rails to Trails Conservancy"
"9307568","Americans United for Life Action "
"9307569","National Priorities Project"
"9307572","Society of Chemical Manufacturers and Affiliates"
"9307573","National Petrochemical & Refiners Association "
"9307574","Association of Metropolitan Water Agencies"
"9307575","Interactive Gaming Council"
"9307577","Safe and Secure Internet Gambling Initiative"
"9307579","Morongo Band of Mission Indians"
"9307581","Open Poker USA"
"9307586","US Human Rights Network"
"9307590","Washington Autism Advocacy"
"9307591","AutismCrisis.org"
"9307596","Chemical Producers and Distributors Association"
"9307597","National Agricultural Aviation Association"
"9307598","National Cotton Council"
"9307600","Internation Brotherhood of Teamsters"
"9307601","International Chemical Workers Union Council/UFCW"
"9307603","Kentucky Environmental Foundation"
"9307604","WineAmerica"
"9307606","Healthy Building Network"
"9307607","Center for International Environmental Law"
"9307608","The Association of Farmworker Opportunity Programs "
"9307609","Alliance of Nurses for a Healthy Environment"
"9307610","Population-Enviroment Balance"
"9307611","Mexicans and Americans Thinking Together"
"9307612","NC Religious Coalition for Justice for Immigrants"
"9307616","Farmworkers Self-Help, Inc."
"9307618","New York State Bar Association"
"9307619","Association of International Educators "
"9307620","Global Ministries"
"9307621","Friends Committee on Legislation"
"9307622","Modernizing Foreign Assistance Network"
"9307623","Concerned Women of America"
"9307624","Southern Baptist Ethics & Religious Liberty Commission"
"9307625","National Association of VOCA Assistance Administrators"
"9307626","National Judicial College"
"9307627","American Probation and Parole Association"
"9307629","Kentucky Fairness Alliance "
"9307630","Asian Pacific Islander Community Leadership Foundation"
"9307633","Act on Principals"
"9308385","The Episcopal Church"
"9308389","Hillsborough County Democratic Caucus"
"9308390","DignityUSA"
"9308391","The Women's Zionist Organization of America"
"9308392","OCA National Asian Pacific American"
"9308393","Campaign Against Sanctions and Military Intervention in Iran"
"9308396","Alliance of the American Dental Association"
"9308397","American Academy of Periodontology"
"9308399","American Association of Public Health Dentistry"
"9308400","American Dental Hygienists’ Association"
"9308404","Asian & Paciﬁc Islander American Health Forum "
"9308405","Tea Party Patriots"
"9308406","National Right to Work Legal Defense Foundation"
"9308407","National Institute for Labor Relations Research"
"9308409","University and College Law Enforcement Association"
"9308411","Securing America's Future Energy"
"9308412","Harrah's Entertainment, Inc."
"9322366","North Carolina Association of County Commissioners"
"9322367","National Association of Police Organizations, Inc."
"9322368","American Correctional Association"
"9322369","The International Association for the Wireless Communications Industry"
"9322373","American Society of Clinical Oncology"
"9322374","The Society of Thoracic Surgeons"
"9322375","American Academy of Opthalmology"
"9322376","Mylan Laboratories"
"9322377","nephron pharmaceuticals corporation"
"9322381","American Christian Lobbyists Association"
"9322384","Los Angeles Department of Water & Power"
"9322385","Central City Association of LA"
"9322388","Michigan Municipal League"
"9322389","Daughters of Charity"
"9322390","American Committees on Foreign Relations"
"9322391","Bangladesh Development Research Center "
"9322392","Caux Roundtable "
"9322393","Corp Watch "
"9322394","Friends Fiduciary Corporation "
"9322395","Interfaith Council on Corporate Responsibility "
"9322396","Medical Mission Sisters "
"9322397","Missionary Oblates of Mary Immaculate "
"9322398","National Consumer League"
"9322399","New Rules for Global Finance "
"9322401","U.S. Public Interest Research Group"
"9322402","american urological association"
"9322403","coalition of state rheumatology organiztions"
"9322404","Heart Rhythm Society"
"9322405","national association of spine specialists"
"9322406","American Knife and Tool Institute"
"9322407","the association for manufacturing techonology"
"9322408","association of schools of public health"
"9322410","association of ship brokers and agents"
"9322411","commercial photographers international"
"9322412","International Housewares Association"
"9322414","northeastern retail lumber association"
"9322415","Precision Machined Products Association"
"9322416","precision metalforming association"
"9322417","self-insurance institute of america"
"9322419","society of sport and event photographers"
"9322420","the pga of america"
"9322423","Tishman Speyer"
"9322424","Deutsche Bank Americas"
"9322426","Hughes Hubbard & Reed LLP"
"9322428","Ogilvy & Mather Worldwide"
"9322429","Wachtell, Lipton, Rosen & Katz"
"9322430","Research America"
"9322431","National Independent American Party"
"9322432","American Association for Long Term Nursing "
"9322433","International Union, United Automobile, Aerospace & Agricultural Implement Workers of America"
"9322434","United Food and Commercial Workers Union"
"9322435","National Consumer Voice for Quality Long Term Care"
"9322443","Associaton of the United States Army"
"9322444","American Society for Reproductive Medicine"
"9322445","American Academy of Sleep Medicine"
"9322446","Society for Maternal-Fetal Medicine"
"9322447","Immigration Law Weekly"
"9322448","US Labor Against the War"
"9322449","Westfield Corporation"
"9322450","Patient Congress"
"9322454","National Association of Flood and Stormwater Management"
"9322472","Apartment Associaton, California Southern Cities"
"9322487","National Coaliton for Cancer Survivorship"
"9322489","Pregnancy"
"9322490","The Brain Tumor Awareness Organization"
"9322491","Fireman's Fund Insurance Company"
"9322621","fsy architects"
"9330440","Cascade Harvest Coalition"
"9331752","United African Organization"
"9332241","California Reptile and Invertebrate Society"
"9332324","American Planning Association"
"9333219","All Congregations Together (ACT)"
"9333220","Miississippi Immigrants Rights Alliance"
"9333223","National Alliance On Mental Illness Minnesota"
"9333224","Harrah's Entertainment, Inc."
"9333225","Winegrape Growers of America"
"9333226","Autism Society"
"9333228","California Independent Petroleum Association"
"9335768","California Small Business Association"
"9335772","California Mortgage Bankers"
"9335774","California Teamsters Public Affairs Council "
"9335827","Upper San Gabriel Valley Municipal Water District"
"9335835","Council of Parent Attorneys and Advocates"
"9335846","http://www.americanchemistry.com/s_acc/index.asp"
"9335848","American Apparel"
"9335856","Brown & Williamson Tobacco Corp."
"9335873","7 Eleven Incorporated "
"9335907","California Grocers Association"
"9335910","California Independent Grocers Association"
"9335917","California Manufacturers & Technology Association"
"9335918","Bet Tzedek Legal Services "
"9335919","California Retailers Association"
"9335928","California Labor Federation"
"9335957","Respect ABILITY Law Center"
"9335959","AUTCOM: The Autism National Committee"
"9335962","TASH: The Association for Persons with Severe Handicaps "
"9335963","The Autistic Self Advocacy Network"
